sentence_num,token,tag
5401,Dermaga,B-LOC
5401,Perahu,I-LOC
5401,yang,O
5401,di,O
5401,cat,O
5401,berwarna,O
5401,-,O
5401,warni,O
5401,.,O
5402,2,B-ORD
5402,.,O
5403,Tulisan,B-LOC
5403,Nol,I-LOC
5403,Kilometer,I-LOC
5403,Citarum,I-LOC
5403,tempat,O
5403,cocok,O
5403,untuk,O
5403,para,O
5403,pemburu,O
5403,spot,O
5403,istagramable,O
5403,mengabadikan,O
5403,momen,O
5403,yang,O
5403,paling,O
5403,unik,O
5403,",",O
5403,karena,O
5403,anda,O
5403,berada,O
5403,di,O
5403,titik,B-LOC
5403,nol,I-LOC
5403,kilometer,I-LOC
5403,Citarum,I-LOC
5404,3,B-ORD
5404,.,O
5405,Deretan,O
5405,Pohon,O
5405,Tinggi,O
5405,Spot,O
5405,lainnya,O
5405,ada,O
5405,di,O
5405,area,O
5405,perkiran,O
5405,Situ,B-LOC
5405,Cisanti,I-LOC
5405,",",O
5405,banyak,O
5405,sekali,O
5405,pohon,O
5405,tinggi,O
5405,yang,O
5405,berjajar,O
5405,rapi,O
5405,",",O
5405,disini,O
5405,pengunjung,O
5405,bisa,O
5405,beristirahat,O
5405,dan,O
5405,memasang,O
5405,Hammock,B-PRD
5405,sambil,O
5405,bergelantungan,O
5405,di,O
5405,antara,O
5405,pepohonan,O
5405,yang,O
5405,tinggi,O
5405,.,O
5406,Jaksa,O
5406,Belgia,B-GPE
5406,Selidiki,O
5406,Serangan,O
5406,Terhadap,O
5406,Gadis,O
5406,Muslim,B-REG
5407,Kamis,B-DAT
5407,05,I-DAT
5407,July,I-DAT
5407,2018,I-DAT
5407,09,B-TIM
5407,:,I-TIM
5407,25,I-TIM
5407,WIB,I-TIM
5408,Muslim,B-REG
5408,saat,O
5408,ini,O
5408,semakin,O
5408,sering,O
5408,menjadi,O
5408,target,O
5408,serangan,O
5408,islamofobia,O
5408,di,O
5408,Belgia,B-GPE
5408,.,O
5409,REPUBLIKA,B-GPE
5409,",",O
5409,Jaksa,O
5409,Belgia,B-GPE
5409,dari,O
5409,Kantor,B-ORG
5409,Kejaksaan,I-ORG
5409,Charleroi,I-ORG
5409,menyelidiki,O
5409,kasus,O
5409,serangan,O
5409,terhadap,O
5409,seorang,O
5409,gadis,O
5409,Muslim,B-REG
5409,di,O
5409,Kota,O
5409,Anderlues,B-GPE
5409,.,O
5410,Pada,O
5410,Rabu,B-DAT
5410,malam,I-DAT
5410,(,I-DAT
5410,4,I-DAT
5410,/,I-DAT
5410,7,I-DAT
5410,),I-DAT
5410,",",O
5410,jaksa,O
5410,akan,O
5410,memutuskan,O
5410,apakah,O
5410,serangan,O
5410,tersebut,O
5410,dipicu,O
5410,oleh,O
5410,islamofobia,O
5410,atau,O
5410,tidak,O
5410,.,O
5411,Pada,O
5411,Senin,B-DAT
5411,malam,I-DAT
5411,(,I-DAT
5411,2,I-DAT
5411,/,I-DAT
5411,7,I-DAT
5411,),I-DAT
5411,",",O
5411,dua,B-CRD
5411,pria,O
5411,menyerang,O
5411,seorang,O
5411,gadis,O
5411,Muslim,B-REG
5411,berusia,O
5411,19,B-QTY
5411,tahun,I-QTY
5411,yang,O
5411,identitasnya,O
5411,tidak,O
5411,diungkap,O
5411,polisi,O
5411,.,O
5412,Menurut,O
5412,juru,O
5412,bicara,O
5412,Inter,B-ORG
5412,-,I-ORG
5412,federal,I-ORG
5412,Centre,I-ORG
5412,for,I-ORG
5412,Equal,I-ORG
5412,Opportunities,I-ORG
5412,(,O
5412,UNIA,B-ORG
5412,),O
5412,Bram,B-PER
5412,Sebrechts,I-PER
5412,",",O
5412,serangan,O
5412,itu,O
5412,dimotivasi,O
5412,islamofobia,O
5412,.,O
5413,Namun,O
5413,",",O
5413,Kantor,B-ORG
5413,Kejaksaan,I-ORG
5413,Charleroi,I-ORG
5413,akan,O
5413,membuat,O
5413,keputusan,O
5413,tentang,O
5413,motif,O
5413,serangan,O
5413,tersebut,O
5413,.,O
5414,Sebrechts,B-PER
5414,menambahkan,O
5414,",",O
5414,kantornya,O
5414,akan,O
5414,menghubungi,O
5414,korban,O
5414,setelah,O
5414,ada,O
5414,keputusan,O
5414,.,O
5415,Dia,O
5415,mengaku,O
5415,Muslim,B-REG
5415,saat,O
5415,ini,O
5415,semakin,O
5415,sering,O
5415,menjadi,O
5415,target,O
5415,serangan,O
5415,islamofobia,O
5415,di,O
5415,Belgia,B-GPE
5415,.,O
5416,Anggota,O
5416,parlemen,B-NOR
5416,Belgia,I-NOR
5416,yang,O
5416,berasal,O
5416,dari,O
5416,Turki,B-GPE
5416,",",O
5416,Mahinur,B-PER
5416,Ozdemir,I-PER
5416,",",O
5416,menuturkan,O
5416,gadis,O
5416,Muslim,B-REG
5416,itu,O
5416,keluar,O
5416,di,O
5416,malam,O
5416,hari,O
5416,untuk,O
5416,mencari,O
5416,kucingnya,O
5416,yang,O
5416,hilang,O
5416,.,O
5417,"""",O
5417,Jika,O
5417,langkah,O
5417,-,O
5417,langkah,O
5417,pencegahan,O
5417,tidak,O
5417,segera,O
5417,diambil,O
5417,",",O
5417,akan,O
5417,mustahil,O
5417,mencegah,O
5417,serangan,O
5417,seperti,O
5417,itu,O
5417,",",O
5417,"""",O
5417,ujar,O
5417,Ozdemir,B-PER
5417,kepada,O
5417,kantor,O
5417,berita,O
5417,Anadolu,B-ORG
5417,.,O
5418,Uni,B-GPE
5418,Eropa,I-GPE
5418,telah,O
5418,menyaksikan,O
5418,meningkatnya,O
5418,islamofobia,O
5418,dan,O
5418,kebencian,O
5418,terhadap,O
5418,para,O
5418,migran,O
5418,dalam,O
5418,beberapa,O
5418,tahun,O
5418,terakhir,O
5418,.,O
5419,﻿Pertamina,B-ORG
5419,Lihat,O
5419,Peluang,O
5419,Penjualan,O
5419,Elpiji,B-PRD
5419,3,I-PRD
5419,Kg,I-PRD
5419,Nonsubsidi,I-PRD
5420,Rabu,B-DAT
5420,04,I-DAT
5420,July,I-DAT
5420,2018,I-DAT
5420,18,B-TIM
5420,:,I-TIM
5420,43,I-TIM
5420,WIB,I-TIM
5421,Gas,B-PRD
5421,elpiji,I-PRD
5421,3,I-PRD
5421,kg,I-PRD
5421,nonsubsidi,I-PRD
5421,dijual,O
5421,Rp,B-MON
5421,39,I-MON
5421,ribu,I-MON
5421,per,O
5421,tabung,O
5421,.,O
5422,REPUBLIKA,B-ORG
5422,",",O
5422,PT,B-ORG
5422,Pertamina,I-ORG
5422,(,I-ORG
5422,Persero,I-ORG
5422,),I-ORG
5422,mulai,O
5422,1,B-DAT
5422,Juli,I-DAT
5422,2018,I-DAT
5422,melakukan,O
5422,uji,O
5422,coba,O
5422,penjualan,O
5422,LPG,B-PRD
5422,tiga,I-PRD
5422,kilogram,I-PRD
5422,nonsubsidi,I-PRD
5422,Bright,I-PRD
5422,Gas,I-PRD
5422,.,O
5423,Direktur,B-ORG
5423,Pemasaran,I-ORG
5423,Retail,I-ORG
5423,Pertamina,I-ORG
5423,Mas’ud,B-PER
5423,Khamid,I-PER
5423,mengungkapkan,O
5423,",",O
5423,ada,O
5423,peluang,O
5423,market,O
5423,dalam,O
5423,pen,O
5423,jualan,O
5423,LPG,B-PRD
5423,nonsubsidi,I-PRD
5423,.,O
5424,“,O
5424,Ini,O
5424,diluncurkan,O
5424,untuk,O
5424,mengambil,O
5424,posisi,O
5424,market,O
5424,dimana,O
5424,ada,O
5424,pelanggan,O
5424,yang,O
5424,perlu,O
5424,tiga,B-PRD
5424,kilogram,I-PRD
5424,nonsubsidi,I-PRD
5424,karena,O
5424,mereka,O
5424,mampu,O
5424,yang,O
5424,sebelumnya,O
5424,belum,O
5424,kita,O
5424,siapkan,O
5424,.,O
5425,Kita,O
5425,melihat,O
5425,ada,O
5425,nice,O
5425,market,O
5425,di,O
5425,situ,O
5425,",",O
5425,”,O
5425,kata,O
5425,Khamid,B-PER
5425,di,O
5425,Fairmount,B-LOC
5425,Hotel,I-LOC
5425,Jakarta,I-LOC
5425,",",O
5425,Rabu,B-DAT
5425,(,I-DAT
5425,4,I-DAT
5425,/,I-DAT
5425,7,I-DAT
5425,),I-DAT
5425,.,O
5426,Untuk,O
5426,itu,O
5426,",",O
5426,kata,O
5426,dia,O
5426,",",O
5426,Pertamina,B-ORG
5426,melakukan,O
5426,uji,O
5426,coba,O
5426,menjual,O
5426,LPG,B-PRD
5426,tiga,I-PRD
5426,kilogram,I-PRD
5426,nonsubsidi,I-PRD
5426,sebanyak,O
5426,lima,B-CRD
5426,ribu,I-CRD
5426,unit,O
5426,.,O
5427,Total,O
5427,LPG,B-PRD
5427,nonsubsidi,I-PRD
5427,tersebut,O
5427,disebar,O
5427,sebanyak,O
5427,3,B-CRD
5427,.,I-CRD
5427,500,I-CRD
5427,unit,O
5427,di,O
5427,Jakarta,B-GPE
5427,dan,O
5427,1,B-CRD
5427,.,I-CRD
5427,500,I-CRD
5427,unit,O
5427,di,O
5427,Surabaya,B-GPE
5427,.,O
5428,Khamid,B-PER
5428,memastikan,O
5428,pertamina,B-ORG
5428,menargetkan,O
5428,penjualan,O
5428,gas,O
5428,nonsubsidi,O
5428,tersebut,O
5428,di,O
5428,lokasi,O
5428,-,O
5428,lokasi,O
5428,elite,O
5428,tapi,O
5428,juga,O
5428,membutuhkan,O
5428,.,O
5429,Lalu,O
5429,kemarin,O
5429,distribusi,O
5429,di,O
5429,tujuh,B-CRD
5429,apartmen,O
5429,",",O
5429,nanti,O
5429,kita,O
5429,lihat,O
5429,respons,O
5429,nya,O
5429,",",O
5429,kalau,O
5429,bagus,O
5429,ya,O
5429,kita,O
5429,tambah,O
5429,",",O
5429,”,O
5429,ujar,O
5429,Khamid,B-PER
5429,.,O
5430,Dia,O
5430,menegaskan,O
5430,saat,O
5430,ini,O
5430,LPG,B-PRD
5430,nonsubsidi,I-PRD
5430,tersebut,O
5430,sifatnya,O
5430,masih,O
5430,soft,O
5430,launching,O
5430,.,O
5431,Khamid,B-PER
5431,menilai,O
5431,",",O
5431,soft,O
5431,launching,O
5431,dan,O
5431,hard,O
5431,launching,O
5431,membutuhkan,O
5431,waktu,O
5431,sekitar,B-QTY
5431,satu,I-QTY
5431,sampai,I-QTY
5431,tiga,I-QTY
5431,bulan,I-QTY
5431,lamanya,O
5431,.,O
5432,Selain,O
5432,menjual,O
5432,gas,O
5432,nonsubsidi,O
5432,di,O
5432,Jakarta,B-GPE
5432,dan,O
5432,Surabaya,B-GPE
5432,",",O
5432,Khamid,B-PER
5432,memprediksi,O
5432,akan,O
5432,menyasar,O
5432,Bali,B-GPE
5432,untuk,O
5432,lokasi,O
5432,uji,O
5432,coba,O
5432,selanjutnya,O
5432,.,O
5433,Mulai,O
5433,1,B-DAT
5433,Agustus,I-DAT
5433,Kendaraan,O
5433,Lebihi,O
5433,Muatan,O
5433,akan,O
5433,Ditilang,O
5434,Kamis,B-DAT
5434,05,I-DAT
5434,July,I-DAT
5434,2018,I-DAT
5434,05,B-TIM
5434,:,I-TIM
5434,30,I-TIM
5434,WIB,I-TIM
5435,Selama,O
5435,ini,O
5435,banyak,O
5435,truk,B-PRD
5435,yang,O
5435,kelebihan,O
5435,muatan,O
5435,berseliweran,O
5435,di,O
5435,jalan,O
5435,tol,O
5435,dan,O
5435,nontol,O
5436,REPUBLIKA,B-ORG
5436,",",O
5436,Kementerian,B-NOR
5436,Perhubungan,I-NOR
5436,mengingatkan,O
5436,1,B-DAT
5436,Agustus,I-DAT
5436,2018,I-DAT
5436,merupakan,O
5436,dimulainya,O
5436,pengenaan,O
5436,tilang,O
5436,kepada,O
5436,kendaraan,O
5436,yang,O
5436,melebihi,O
5436,angkutan,O
5436,barang,O
5436,dan,O
5436,kelebihan,O
5436,ukuran,O
5436,.,O
5437,Menteri,B-NOR
5437,Perhubungan,I-NOR
5437,Budi,B-PER
5437,Karya,I-PER
5437,Sumadi,I-PER
5437,pada,O
5437,Selasa,B-DAT
5437,(,I-DAT
5437,3,I-DAT
5437,/,I-DAT
5437,7,I-DAT
5437,),I-DAT
5437,meluncurkan,O
5437,komitmen,O
5437,penertiban,O
5437,kendaraan,O
5437,angkutan,O
5437,barang,O
5437,overdimensi,O
5437,dan,O
5437,overloading,O
5437,(,O
5437,odol,O
5437,),O
5437,yang,O
5437,juga,O
5437,Korlantas,B-ORG
5437,",",O
5437,Mahkamah,B-ORG
5437,Konstitusi,I-ORG
5437,",",O
5437,dan,O
5437,sejumlah,O
5437,asosiasi,O
5437,.,O
5438,"""",O
5438,Kita,O
5438,tidak,O
5438,akan,O
5438,mentolerir,O
5438,lagi,O
5438,ada,O
5438,kendaraan,O
5438,yang,O
5438,kelebihan,O
5438,muatan,O
5438,dan,O
5438,ukuran,O
5438,berada,O
5438,di,O
5438,jalanan,O
5438,karena,O
5438,merusak,O
5438,jalan,O
5438,dan,O
5438,menjadikan,O
5438,kendaraan,O
5438,membahayakan,O
5438,pengguna,O
5438,lain,O
5438,",",O
5438,"""",O
5438,kata,O
5438,Dirjen,B-NOR
5438,Perhubungan,I-NOR
5438,Darat,I-NOR
5438,Kementerian,I-NOR
5438,Perhubungan,I-NOR
5438,Budi,B-PER
5438,Setiyadi,I-PER
5438,usai,O
5438,penyerahan,O
5438,hasil,O
5438,akreditasi,O
5438,kepada,O
5438,41,B-QTY
5438,Unit,O
5438,Pelaksana,B-ORG
5438,Uji,I-ORG
5438,Berkala,I-ORG
5438,Kendaraan,I-ORG
5438,Bermotor,I-ORG
5438,(,O
5438,UPUBKB,B-ORG
5438,),O
5438,di,O
5438,Jakarta,B-GPE
5438,",",O
5438,Rabu,B-DAT
5438,(,I-DAT
5438,4,I-DAT
5438,/,I-DAT
5438,7,I-DAT
5438,),I-DAT
5438,.,O
5439,Dirjen,O
5439,Budi,B-PER
5439,mengakui,O
5439,",",O
5439,selama,O
5439,ini,O
5439,banyak,O
5439,truk,B-PRD
5439,yang,O
5439,kelebihan,O
5439,muatan,O
5439,dan,O
5439,ukuran,O
5439,berseliweran,O
5439,di,O
5439,jalan,O
5439,tol,O
5439,dan,O
5439,nontol,O
5439,sehingga,O
5439,mengakibatkan,O
5439,jalan,O
5439,raya,O
5439,semakin,O
5439,padat,O
5439,",",O
5439,macet,O
5439,hingga,O
5439,merusak,O
5439,jalan,O
5439,.,O
5440,Dibanding,O
5440,dengan,O
5440,negara,O
5440,di,O
5440,Asia,B-GPE
5440,lainnya,O
5440,seperti,O
5440,Vietnam,B-GPE
5440,",",O
5440,Malaysia,B-GPE
5440,dan,O
5440,India,B-GPE
5440,",",O
5440,kata,O
5440,dia,O
5440,",",O
5440,Indonesia,B-GPE
5440,termasuk,O
5440,negara,O
5440,yang,O
5440,belum,O
5440,bisa,O
5440,membenahi,O
5440,keberadaan,O
5440,truk,B-PRD
5440,bermuatan,O
5440,dan,O
5440,ukuran,O
5440,lebih,O
5440,yang,O
5440,berada,O
5440,di,O
5440,jalan,O
5440,raya,O
5440,.,O
5441,"""",O
5441,Kita,O
5441,malu,O
5441,sebenarnya,O
5441,sebagai,O
5441,negara,O
5441,yang,O
5441,belum,O
5441,bisa,O
5441,membenahi,O
5441,truk,B-PRD
5441,yang,O
5441,kelebihan,O
5441,bermuatan,O
5441,barang,O
5441,dan,O
5441,ukuran,O
5441,masih,O
5441,beredar,O
5441,dijalanan,O
5441,",",O
5441,"""",O
5441,kata,O
5441,dia,O
5441,.,O
5442,Kamis,B-DAT
5442,05,I-DAT
5442,Juli,I-DAT
5442,2018,I-DAT
5442,",",O
5442,07,B-TIM
5442,:,I-TIM
5442,00,I-TIM
5442,WIB,I-TIM
5443,Haris,B-PER
5443,Fadhil,I-PER
5443,-,O
5443,detikNews,B-ORG
5444,Ilustrasi,O
5444,susu,B-PRD
5444,kental,I-PRD
5444,manis,I-PRD
5444,(,O
5444,Foto,O
5444,:,O
5444,iStock,O
5444,),O
5445,FOKUS,O
5445,BERITA,O
5445,:,O
5445,Kontroversi,O
5445,Susu,B-PRD
5445,Kental,I-PRD
5445,Manis,I-PRD
5446,Jakarta,B-GPE
5446,-,O
5446,Produk,O
5446,kental,O
5446,manis,O
5446,bikin,O
5446,heboh,O
5446,.,O
5447,Hal,O
5447,itu,O
5447,terkait,O
5447,dengan,O
5447,sejumlah,O
5447,larangan,O
5447,yang,O
5447,tertera,O
5447,dalam,O
5447,surat,O
5447,edaran,O
5447,Badan,B-NOR
5447,Pengawas,I-NOR
5447,Obat,I-NOR
5447,dan,I-NOR
5447,Makanan,I-NOR
5447,(,O
5447,BPOM,B-NOR
5447,),O
5447,soal,O
5447,produk,O
5447,susu,B-PRD
5447,kental,I-PRD
5447,manis,I-PRD
5447,(,O
5447,SKM,B-PRD
5447,),O
5447,.,O
5448,Sejumlah,O
5448,larangan,O
5448,itu,O
5448,tertera,O
5448,dalam,O
5448,surat,O
5448,edaran,O
5448,itu,O
5448,bernomor,O
5448,HK,B-LAW
5448,.,I-LAW
5448,06,I-LAW
5448,.,I-LAW
5448,5,I-LAW
5448,.,I-LAW
5448,51,I-LAW
5448,.,I-LAW
5448,511,I-LAW
5448,.,I-LAW
5448,05,I-LAW
5448,.,I-LAW
5448,18,I-LAW
5448,.,I-LAW
5448,2000,I-LAW
5448,tahun,I-LAW
5448,2018,I-LAW
5448,tentang,I-LAW
5448,',I-LAW
5448,Label,I-LAW
5448,dan,I-LAW
5448,Iklan,I-LAW
5448,pada,I-LAW
5448,Produk,I-LAW
5448,Susu,I-LAW
5448,Kental,I-LAW
5448,dan,I-LAW
5448,Analognya,I-LAW
5448,(,I-LAW
5448,Kategori,I-LAW
5448,Pangan,I-LAW
5448,01,I-LAW
5448,.,I-LAW
5448,3,I-LAW
5448,),I-LAW
5448,.,I-LAW
5448,',I-LAW
5448,Ada,O
5448,4,B-CRD
5448,hal,O
5448,yang,O
5448,harus,O
5448,diperhatikan,O
5448,oleh,O
5448,produsen,O
5448,",",O
5448,importir,O
5448,",",O
5448,distributor,O
5448,produk,O
5448,susu,B-PRD
5448,kental,I-PRD
5448,",",O
5448,dan,O
5448,analognya,O
5448,berupa,O
5448,larangan,O
5448,",",O
5448,yaitu,O
5448,:,O
5449,1,B-ORD
5449,.,O
5450,Dilarang,O
5450,menampilkan,O
5450,anak,O
5450,-,O
5450,anak,O
5450,berusia,O
5450,di,B-QTY
5450,bawah,I-QTY
5450,5,I-QTY
5450,tahun,I-QTY
5450,dalam,O
5450,bentuk,O
5450,apa,O
5450,pun,O
5450,.,O
5451,2,B-ORD
5451,.,O
5452,Dilarang,O
5452,menggunakan,O
5452,visualisasi,O
5452,bahwa,O
5452,produk,O
5452,Susu,B-PRD
5452,Kental,I-PRD
5452,dan,O
5452,Analognya,O
5452,(,O
5452,Kategori,B-LAW
5452,Pangan,I-LAW
5452,01,I-LAW
5452,.,I-LAW
5452,3,I-LAW
5452,),O
5452,disetarakan,O
5452,dengan,O
5452,produk,O
5452,susu,O
5452,lain,O
5452,sebagai,O
5452,penambah,O
5452,atau,O
5452,pelengkap,O
5452,zat,O
5452,gizi,O
5452,.,O
5453,Produk,O
5453,susu,O
5453,lain,O
5453,antara,O
5453,lain,O
5453,susu,B-PRD
5453,sapi,I-PRD
5453,/,O
5453,susu,B-PRD
5453,yang,I-PRD
5453,dipasteurisasi,I-PRD
5453,/,O
5453,susu,B-PRD
5453,yang,I-PRD
5453,disterilisasi,I-PRD
5453,/,O
5453,susu,B-PRD
5453,formula,I-PRD
5453,/,O
5453,susu,B-PRD
5453,pertumbuhan,I-PRD
5453,.,O
5454,3,B-ORD
5454,.,O
5455,4,B-ORD
5455,.,O
5456,Kementerian,B-NOR
5456,Kesehatan,I-NOR
5456,(,O
5456,Kemenkes,B-NOR
5456,),O
5456,menyatakan,O
5456,kental,O
5456,manis,O
5456,mengandung,O
5456,gula,O
5456,tinggi,O
5456,.,O
5457,Pihak,O
5457,Kemenkes,B-NOR
5457,juga,O
5457,menyatakan,O
5457,telah,O
5457,menginformasikan,O
5457,kepada,O
5457,BPOM,B-NOR
5457,untuk,O
5457,lebih,O
5457,memperhatikan,O
5457,produk,O
5457,kental,O
5457,manis,O
5457,agar,O
5457,tidak,O
5457,dikategorikan,O
5457,sebagai,O
5457,produk,O
5457,susu,B-PRD
5457,bernutrisi,I-PRD
5457,.,O
5458,"""",O
5458,Kementerian,B-NOR
5458,Kesehatan,I-NOR
5458,telah,O
5458,menginformasikan,O
5458,kepada,O
5458,Badan,B-NOR
5458,Pengawas,I-NOR
5458,Obat,I-NOR
5458,dan,I-NOR
5458,Makanan,I-NOR
5458,selaku,O
5458,pengawas,O
5458,izin,O
5458,edar,O
5458,untuk,O
5458,lebih,O
5458,memperhatikan,O
5458,produk,O
5458,Kental,O
5458,Manis,O
5458,agar,O
5458,tidak,O
5458,dikategorikan,O
5458,sebagai,O
5458,produk,O
5458,susu,B-PRD
5458,bernutrisi,I-PRD
5458,untuk,O
5458,menambah,O
5458,asupan,O
5458,gizi,O
5458,",",O
5458,"""",O
5458,tutur,O
5458,Direktur,B-ORG
5458,Gizi,I-ORG
5458,Masyarakat,I-ORG
5458,Doddy,B-PER
5458,Izwardi,I-PER
5458,dalam,O
5458,keterangan,O
5458,pers,O
5458,dikutip,O
5458,dari,O
5458,situs,B-PRD
5458,Kemenkes,I-PRD
5458,",",O
5458,Rabu,B-DAT
5458,(,I-DAT
5458,4,I-DAT
5458,/,I-DAT
5458,7,I-DAT
5458,/,I-DAT
5458,2018,I-DAT
5458,),I-DAT
5458,.,O
5459,Doddy,B-PER
5459,menyebut,O
5459,kandungan,O
5459,gula,O
5459,produk,O
5459,kental,O
5459,manis,O
5459,lebih,O
5459,tinggi,O
5459,dibanding,O
5459,kandungan,O
5459,proteinnya,O
5459,.,O
5460,Doddy,B-PER
5460,mengatakan,O
5460,industri,O
5460,memang,O
5460,memiliki,O
5460,hak,O
5460,melakukan,O
5460,pengembangan,O
5460,produk,O
5460,",",O
5460,tapi,O
5460,tetap,O
5460,wajib,O
5460,memperhatikan,O
5460,komposisi,O
5460,.,O
5461,Kehebohan,O
5461,tak,O
5461,berhenti,O
5461,di,O
5461,situ,O
5461,",",O
5461,anggota,O
5461,komisi,B-NOR
5461,Kesehatan,I-NOR
5461,DPR,I-NOR
5461,(,I-NOR
5461,Komisi,I-NOR
5461,IX,I-NOR
5461,),I-NOR
5461,Okky,B-PER
5461,Asokawati,I-PER
5461,mengusulkan,O
5461,kata,O
5461,',O
5461,susu,O
5461,',O
5461,dihapus,O
5461,pada,O
5461,produk,O
5461,kalengan,O
5461,susu,B-PRD
5461,kental,I-PRD
5461,manis,I-PRD
5461,.,O
5462,Kata,O
5462,',O
5462,susu,O
5462,',O
5462,mungkin,O
5462,diganti,O
5462,minuman,O
5462,kental,O
5462,manis,O
5462,atau,O
5462,apa,O
5462,",",O
5462,gitu,O
5462,",",O
5462,"""",O
5462,ujar,O
5462,Okky,B-PER
5462,kepada,O
5462,wartawan,O
5462,.,O
5463,Okky,B-PER
5463,mengatakan,O
5463,BPOM,B-NOR
5463,berwenang,O
5463,menghilangkan,O
5463,kata,O
5463,',O
5463,susu,O
5463,',O
5463,di,O
5463,SKM,B-PRD
5463,(,O
5463,Susu,B-PRD
5463,Kental,I-PRD
5463,Manis,I-PRD
5463,),O
5463,.,O
5464,Okky,B-PER
5464,menyebut,O
5464,SKM,B-PRD
5464,sebagai,O
5464,produk,O
5464,yang,O
5464,tak,O
5464,terlalu,O
5464,dianjurkan,O
5464,dikonsumsi,O
5464,anak,O
5464,di,B-QTY
5464,bawah,I-QTY
5464,5,I-QTY
5464,tahun,I-QTY
5464,.,O
5465,Penghilangan,O
5465,kata,O
5465,',O
5465,susu,O
5465,',O
5465,",",O
5465,menurut,O
5465,Okky,B-PER
5465,",",I-PER
5465,bertujuan,O
5465,agar,O
5465,para,O
5465,ibu,O
5465,tak,O
5465,salah,O
5465,memberi,O
5465,nutrisi,O
5465,kepada,O
5465,anak,O
5465,mereka,O
5465,.,O
5466,Okky,B-PER
5466,menjelaskan,O
5466,kandungan,O
5466,SKM,B-PRD
5466,memang,O
5466,berbeda,O
5466,dengan,O
5466,susu,O
5466,jenis,O
5466,lain,O
5466,.,O
5467,Susu,O
5467,harus,O
5467,penuh,O
5467,gizi,O
5467,",",O
5467,sedangkan,O
5467,SKM,B-PRD
5467,didominasi,O
5467,gula,O
5467,yang,O
5467,",",O
5467,jika,O
5467,dikonsumsi,O
5467,terlalu,O
5467,banyak,O
5467,",",O
5467,dapat,O
5467,menimbulkan,O
5467,efek,O
5467,samping,O
5467,bagi,O
5467,perkembangan,O
5467,anak,O
5467,.,O
5468,Tak,O
5468,cuma,O
5468,itu,O
5468,",",O
5468,Okky,B-PER
5468,juga,O
5468,menjelaskan,O
5468,soal,O
5468,dugaan,O
5468,kenapa,O
5468,BPOM,B-NOR
5468,mengeluarkan,O
5468,surat,O
5468,edaran,O
5468,itu,O
5468,.,O
5469,Menurutnya,O
5469,",",O
5469,aturan,O
5469,itu,O
5469,dipicu,O
5469,peristiwa,O
5469,di,O
5469,Sulawesi,B-GPE
5469,Tenggara,I-GPE
5469,.,O
5470,"""",O
5470,Apa,O
5470,yang,O
5470,terjadi,O
5470,di,O
5470,Sulawesi,B-GPE
5470,Tenggara,I-GPE
5470,?,O
5470,Ada,O
5470,dua,B-CRD
5470,anak,O
5470,yang,O
5470,sampai,O
5470,opname,O
5470,karena,O
5470,malnutrisi,O
5470,",",O
5470,karena,O
5470,ibunya,O
5470,tidak,O
5470,memberikan,O
5470,makanan,O
5470,utama,O
5470,",",O
5470,tapi,O
5470,hanya,O
5470,memberikan,O
5470,",",O
5470,mencekoki,O
5470,dengan,O
5470,SKM,B-PRD
5470,itu,O
5470,tadi,O
5470,",",O
5470,"""",O
5470,ujar,O
5470,Okky,B-PER
5470,.,O
5471,Padahal,O
5471,susu,O
5471,ini,O
5471,adalah,O
5471,pendamping,O
5471,bagi,O
5471,makanan,O
5471,utama,O
5471,",",O
5471,"""",O
5471,sebut,O
5471,Okky,B-PER
5471,.,O
5472,Hal,O
5472,itu,O
5472,berdasarkan,O
5472,pengecekan,O
5472,detikcom,B-ORG
5472,di,O
5472,salah,O
5472,satu,O
5472,pasar,O
5472,swalayan,O
5472,di,O
5472,Jakarta,B-GPE
5472,Selatan,I-GPE
5472,",",O
5472,Rabu,B-DAT
5472,(,I-DAT
5472,4,I-DAT
5472,/,I-DAT
5472,7,I-DAT
5472,/,I-DAT
5472,2018,I-DAT
5472,),I-DAT
5472,.,O
5473,Ada,O
5473,setidaknya,O
5473,tujuh,B-QTY
5473,merek,O
5473,yang,O
5473,dijual,O
5473,.,O
5474,Ancaman,O
5474,Pemimpin,B-NOR
5474,Iran,I-NOR
5474,Bikin,O
5474,Harga,O
5474,Minyak,B-PRD
5474,Dunia,I-PRD
5474,Naik,O
5475,Safyra,B-PER
5475,Primadhyta,I-PER
5475,",",O
5475,CNN,B-ORG
5475,Indonesia,I-ORG
5475,|,O
5475,Kamis,B-DAT
5475,",",I-DAT
5475,05,I-DAT
5475,/,I-DAT
5475,07,I-DAT
5475,/,I-DAT
5475,2018,I-DAT
5475,07,B-TIM
5475,:,I-TIM
5475,02,I-TIM
5475,WIB,I-TIM
5476,Harga,O
5476,minyak,B-PRD
5476,mentah,I-PRD
5476,dunia,I-PRD
5476,menguat,O
5476,pada,O
5476,perdagangan,O
5476,Rabu,B-DAT
5476,(,I-DAT
5476,4,I-DAT
5476,/,I-DAT
5476,7,I-DAT
5476,),I-DAT
5476,",",O
5476,waktu,O
5476,London,B-GPE
5476,.,O
5477,Penguatan,O
5477,dipicu,O
5477,ancaman,O
5477,Iran,B-GPE
5477,dan,O
5477,merosotnya,O
5477,pasokan,O
5477,minyak,B-PRD
